election_period,speaker,role,length_word,length_sentence,length_paragraph,length_utterance,utterance-paragraph,paragraph-sentence,sentence-word,unanchored,words_per_minute
ps2013,SvatoplukNemecek.1972,regular,670080.0,740250.0,772700.0,891950.0,0.13369583496832782,0.0419955998447004,0.09479229989868287,0.052076875387476754,108.50383990133975
ps2013,PavelAntonin.1962,regular,80030.0,93710.0,100690.0,101430.0,0.007295671891945184,0.06932168040520409,0.14598228577526412,0.09210526315789473,134.87133984028392
ps2013,JaroslavKlaska.1962,regular,99980.0,111310.0,113650.0,120990.0,0.060666170757913876,0.02058952925648922,0.10178779983828946,0.07851239669421488,120.0099181750558
ps2013,JosefNovotny.1952,regular,228440.0,272680.0,290460.0,304890.0,0.04732854472104694,0.06121324795152517,0.1622414551855655,0.04924242424242424,103.90632687198662
ps2013,KarelCerny.1965,regular,231900.0,247640.0,267290.0,275390.0,0.029412832709974943,0.07351565715140858,0.06356000646099176,0.08055009823182711,110.89727295834999
ps2013,GabrielaHubackova.1975,regular,169610.0,199020.0,211220.0,233070.0,0.09374865920109839,0.05775968184830982,0.14777409305597428,0.05542168674698795,106.83485648088556
ps2013,MilanBrazdil.1962,regular,162600.0,176110.0,202520.0,206230.0,0.0179896232361926,0.13040687339522022,0.07671341775026971,0.06722689075630252,138.4861562333317
ps2013,RostislavVyzula.1952,regular,232110.0,273010.0,307310.0,316340.0,0.028545236138332174,0.11161367999739677,0.14981136222116406,0.06272401433691756,105.83549345640766
ps2013,LubomirZaoralek.1956,regular,847980.0,1055210.0,1154700.0,1242520.0,0.07067894279367737,0.08616090759504633,0.19638744894381213,0.09510763209393347,123.37829572159805
ps2013,BohuslavSobotka.1971,guest,4715100.0,5152690.0,5547390.0,5729160.0,0.031727164191609245,0.0711505771182484,0.08492457337817723,0.05926880334997584,130.05047860419327
ps2013,ZdenekSyblik.1956,regular,95340.0,115960.0,127290.0,129050.0,0.013638124757845796,0.08900934873124362,0.177819937909624,0.05511811023622047,118.09376210771019
ps2013,MilanSarapatka.1955,regular,32690.0,44150.0,46000.0,47230.0,0.026042769426212153,0.04021739130434782,0.2595696489241223,0.15053763440860216,118.14524666525514
ps2013,AnnaPutnova.1960,regular,456500.0,521300.0,585700.0,600250.0,0.024239900041649314,0.10995390131466622,0.12430462305774026,0.053953488372093024,107.45522698875469
ps2013,PavelBelobradek.1976,guest,372980.0,427880.0,530010.0,546450.0,0.030085094702168542,0.1926944774626894,0.12830700196316724,0.20147420147420148,134.0653307713423
ps2013,IvoPojezny.1961,regular,289860.0,326630.0,361220.0,368650.0,0.02015461820154618,0.0957588173412325,0.11257386033126167,0.04984423676012461,104.48935304489353
ps2013,PavelPloc.1964,regular,10880.0,11270.0,17210.0,17210.0,0.0,0.3451481696687972,0.03460514640638864,0.17647058823529413,118.53573503776875
ps2013,IvanaDobesova.1960,regular,583470.0,732890.0,810960.0,826840.0,0.019205650428136035,0.0962686199072704,0.20387779885112364,0.05405405405405406,110.08175705094094
ps2013,KarelSchwarzenberg.1937,regular,146170.0,180160.0,192810.0,196290.0,0.017728870548677975,0.06560863025776671,0.18866563055062166,0.07396449704142012,103.31652147333027
ps2013,RadimFiala.1969,regular,269690.0,284280.0,321890.0,331270.0,0.0283152715307755,0.1168411569169592,0.05132263965104826,0.05426356589147287,116.8231352069309
