id	type	name_cs	name_en	name_short	to	from	
IvanAdamec.1960	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-10-30T00:00:00	2017-10-26T23:00:00
IvanAdamec.1960	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2013-10-26	2017-10-26
IvanBartos.1980	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
IvanBartos.1980	politicalParty	Česká pirátská strana	Czech Pirate Party	Piráti	2017-10-21	
IvanGabal.1951	politicalGroup	Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-31T00:00:00	2017-10-26T23:00:00
IvanGabal.1951	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-26	2017-10-26
IvanJac.1956	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
IvanJac.1956	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
IvanPilny.1944	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
IvanPilny.1944	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
IvanaDobesova.1960	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
IvanaDobesova.1960	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
IvanaNevludova.1977	politicalGroup	Nezařazení		Nezařaz	2019-03-19T00:00:00	
IvanaNevludova.1977	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	2019-03-19T00:00:00
IvanaNevludova.1977	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
IvoPojezny.1961	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2017-10-24T00:00:00	
IvoPojezny.1961	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2017-10-21	
IvoPojezny.1961	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
IvoPojezny.1961	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
IvoVondrak.1959	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
IvoVondrak.1959	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
JakubJanda.1978	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
JakubJanda.1978	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
JakubMichalek.1989	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
JakubMichalek.1989	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
JakubMichalek.1989	politicalParty	Česká pirátská strana	Czech Pirate Party	Piráti	2017-10-21	
JanBartosek.1971	politicalGroup	Poslanecký klub KDU-ČSL	Political group Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-24T00:00:00	
JanBartosek.1971	politicalGroup	Poslanecký klub KDU-ČSL	Political group Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-24T00:00:00	
JanBartosek.1971	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-21	
JanBartosek.1971	politicalGroup	Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-31T00:00:00	2014-02-11T00:00:00
JanBartosek.1971	politicalGroup	Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-31T00:00:00	2017-10-26T23:00:00
JanBartosek.1971	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-26	2017-10-26
JanBauer.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
JanBauer.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
JanBauer.1969	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
JanBauer.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2011-05-11T00:00:00	2013-08-28T00:00:00
JanBauer.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2010-05-30T00:00:00	2011-05-11T00:00:00
JanBauer.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2010-05-30T00:00:00	2013-08-28T00:00:00
JanBauer.1969	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2010-05-29	2013-08-28
JanBauer.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2006-06-08T00:00:00	2010-06-03T14:00:00
JanBauer.1969	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2006-06-03	2010-06-03
JanBauer.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2004-07-20T00:00:00	2006-06-15T13:00:00
JanBauer.1969	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2002-06-15	2006-06-15
JanBirke.1969	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-11-07T00:00:00	2018-12-31T00:00:00
JanBirke.1969	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-10-27T00:00:00	
JanBirke.1969	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2017-10-21	
JanBirke.1969	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
JanBirke.1969	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
JanChvojka.1980	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-10-27T00:00:00	
JanChvojka.1980	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-10-27T00:00:00	
JanChvojka.1980	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2017-10-21	
JanChvojka.1980	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-11-26T00:00:00	2017-10-26T23:00:00
JanChvojka.1980	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
JanChvojka.1980	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
JanChvojka.1980	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
JanChvojka.1980	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
JanCizinsky.1978	politicalGroup	Poslanecký klub KDU-ČSL	Political group Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-24T00:00:00	
JanCizinsky.1978	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-21	
JanFarsky.1979	politicalGroup	Poslanecký klub Starostové a nezávislí	Political group Mayors and Independents	STAN	2017-10-23T00:00:00	
JanFarsky.1979	politicalGroup	Poslanecký klub Starostové a nezávislí	Political group Mayors and Independents	STAN	2017-10-23T00:00:00	
JanFarsky.1979	politicalParty	Starostove a nezavisli	Mayors and Independents	STAN	2017-10-21	
JanFarsky.1979	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2017-10-26T23:00:00
JanFarsky.1979	politicalParty	TOP 09	TOP 09	TOP09	2013-10-26	2017-10-26
JanFarsky.1979	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2010-06-10T00:00:00	2013-08-28T00:00:00
JanFarsky.1979	politicalParty	TOP 09	TOP 09	TOP09	2010-05-29	2013-08-28
JanHamacek.1978	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-10-27T00:00:00	
JanHamacek.1978	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2017-10-21	
JanHamacek.1978	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-11-19T00:00:00	2017-10-26T23:00:00
JanHamacek.1978	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
JanHamacek.1978	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
JanHamacek.1978	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-07-07T00:00:00	2012-12-14T00:00:00
JanHamacek.1978	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
JanHamacek.1978	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
JanHamacek.1978	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2006-06-05T00:00:00	2010-06-03T14:00:00
JanHamacek.1978	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
JanHrncir.1977	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
JanHrncir.1977	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
JanJakob.1982	politicalGroup	Poslanecký klub TOP 09	Political group TOP 09	TOP09	2021-01-19T14:00:00	
JanJakob.1982	politicalParty	TOP 09	TOP 09	TOP09	2017-10-21	
JanKlan.1982	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
JanKlan.1982	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
JanKlan.1982	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
JanKlan.1982	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2010-05-29	2013-08-28
JanKubik.1978	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
JanKubik.1978	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
JanLipavsky.1985	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2020-01-07T00:00:00	
JanLipavsky.1985	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2018-02-28T00:00:00	2020-01-07T00:00:00
JanLipavsky.1985	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-30T00:00:00	2018-02-28T00:00:00
JanLipavsky.1985	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
JanLipavsky.1985	politicalParty	Česká pirátská strana	Czech Pirate Party	Piráti	2017-10-21	
JanMladek.1960	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
JanMladek.1960	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
JanMladek.1960	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2002-06-21T00:00:00	2005-12-02T00:00:00
JanMladek.1960	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2002-06-15	2006-06-15
JanPosvar.1985	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
JanPosvar.1985	politicalParty	Česká pirátská strana	Czech Pirate Party	Piráti	2017-10-21	
JanRehounek.1974	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
JanRehounek.1974	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
JanRichter.1967	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
JanRichter.1967	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
JanRichter.1967	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
JanSchiller.1972	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	2020-12-31T12:00:00
JanSchiller.1972	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
JanSedlacek.1979	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
JanSedlacek.1979	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
JanSkopecek.1980	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
JanSkopecek.1980	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
JanSkopecek.1980	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
JanSkopecek.1980	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2017-03-14T09:00:00	2017-10-26T23:00:00
JanSkopecek.1980	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2013-10-26	2017-10-26
JanSobotka.1978	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-11-27T12:00:00	2013-12-03T10:00:00
JanSobotka.1978	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
JanVolny.1959	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
JanVolny.1959	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
JanVolny.1959	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
JanVolny.1959	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
JanVolny.1959	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
JanZahradnik.1949	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
JanZahradnik.1949	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
JanZahradnik.1949	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2014-12-09T00:00:00	2017-10-26T23:00:00
JanZahradnik.1949	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-11-06T00:00:00	2017-10-26T23:00:00
JanZahradnik.1949	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-10-30T00:00:00	2017-10-26T23:00:00
JanZahradnik.1949	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2013-10-26	2017-10-26
JanaCernochova.1973	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
JanaCernochova.1973	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
JanaCernochova.1973	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
JanaCernochova.1973	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-11-06T00:00:00	2017-10-26T23:00:00
JanaCernochova.1973	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-10-30T00:00:00	2017-10-26T23:00:00
JanaCernochova.1973	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2013-10-26	2017-10-26
JanaCernochova.1973	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2010-05-30T00:00:00	2013-08-28T00:00:00
JanaCernochova.1973	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2010-05-29	2013-08-28
JanaFischerova.1955	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-10-30T00:00:00	2017-10-26T23:00:00
JanaFischerova.1955	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2013-10-26	2017-10-26
JanaFischerova.1955	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2010-05-30T00:00:00	2013-08-28T00:00:00
JanaFischerova.1955	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2010-05-29	2013-08-28
