election_period,speaker,role,length_word,length_sentence,length_paragraph,length_utterance,utterance-paragraph,paragraph-sentence,sentence-word,unanchored,words_per_minute
ps2013,VitezslavJandak.1947,regular,0.0060999999999999995,0.006391666666666667,0.007858333333333333,0.007858333333333333,0.0,0.18663838812301167,0.04563233376792699,0.019230769230769232,110.2863202545069
ps2013,FrantisekVacha.1966,regular,0.19544166666666665,0.24621666666666667,0.271025,0.27519166666666667,0.015140962359567574,0.09153522122805399,0.20622080823123265,0.04996837444655281,95.75144596190533
ps2013,FrantisekBublan.1951,guest,0.09231388888888888,0.11613611111111109,0.12600555555555557,0.13222777777777778,0.04705684635099366,0.07832547065826022,0.20512329881126073,0.0922384701912261,112.05411537330365
ps2013,HerbertPavera.1958,regular,0.18384722222222222,0.25167222222222224,0.2685027777777778,0.27597222222222223,0.027065928535480625,0.06268298486462999,0.2694973620891371,0.18047469771607702,134.8565676899849
ps2013,JosefHajek.1956,regular,0.047883333333333326,0.05816111111111111,0.06163333333333333,0.06244166666666666,0.012945415721339917,0.056336758608256716,0.17671219791766166,0.08266129032258064,132.3902308821567
ps2013,VaclavZemek.1974,regular,0.19518055555555555,0.25479444444444443,0.28614444444444437,0.2959277777777778,0.03305986821108754,0.10956005125616433,0.23396855853302226,0.12185602775368604,129.87403082583964
ps2013,ZdenekSoukup.1952,regular,0.18841944444444444,0.21442499999999998,0.2646277777777778,0.27695000000000003,0.044492587911977695,0.1897109147019923,0.12128042698172115,0.08749356664951106,116.9284467713787
ps2013,ZuzanaKailova.1974,regular,0.0007861111111111111,0.0007833333333333334,0.0009361111111111112,0.0009361111111111112,0.0,0.1632047477744807,-0.0035460992907801418,0.9438202247191011,3169.1394658753707
ps2013,LadislavOklestek.1961,regular,0.03873333333333333,0.04541944444444444,0.04835277777777778,0.049197222222222226,0.017164474055671616,0.06066524961222497,0.14720812182741116,0.04838709677419355,126.0233753034837
ps2013,RomKostrica.1949,regular,0.08943055555555554,0.11330833333333334,0.11999444444444446,0.12536388888888889,0.042830870133611046,0.05572017223019584,0.2107327596773798,0.09100418410041841,127.09667412643194
ps2013,JanVolny.1959,regular,0.07326666666666666,0.0848388888888889,0.0931,0.0931,0.0,0.08873373910967895,0.13640233121603038,0.07246376811594203,123.52309344790547
ps2013,RomanProchazka.1968,regular,0.03970277777777778,0.045344444444444444,0.04855555555555556,0.04894166666666667,0.00788921051137976,0.06613272311212814,0.12441803479539329,0.10054347826086957,125.31925761961519
ps2013,MartinaBerdychova.1971,regular,0.011194444444444444,0.011958333333333331,0.012647222222222223,0.012647222222222223,0.0,0.05446958049637601,0.06387921022067364,0.03773584905660377,139.6881177245772
ps2013,JiriSkalicky.1954,regular,0.16582222222222223,0.1912361111111111,0.20931388888888888,0.21609166666666665,0.031365289936112505,0.0863668334372885,0.13289273004575497,0.0635881907645723,101.88577378427365
ps2013,JaroslavZavadil.1944,regular,0.06065277777777778,0.12129166666666666,0.13204166666666667,0.13305277777777777,0.007599323576692624,0.08141369517197854,0.4999427459063323,0.32903225806451614,116.49512515918913
ps2013,JanFarsky.1979,regular,0.4185527777777777,0.5075694444444444,0.5473750000000001,0.5895916666666667,0.07160322822292264,0.07272081398594302,0.17537830072513338,0.06801470588235294,107.64512162372263
ps2013,MartinKomarek.1961,regular,0.044463888888888886,0.052775,0.058255555555555553,0.05949444444444445,0.020823606312447476,0.0940778180431051,0.15748197273540712,0.05472636815920398,112.615557008124
ps2013,MartinLank.1976,regular,0.3709944444444444,0.42636111111111114,0.4709527777777778,0.49369999999999997,0.04607498930974726,0.09468394448605959,0.1298586227115773,0.07944643772424398,131.7264195530349
ps2013,JaroslavFaltynek.1962,regular,0.050505555555555554,0.06216388888888889,0.07344722222222223,0.07478055555555556,0.01782994688161658,0.15362505200257176,0.1875418919522767,0.10311284046692606,114.55740871438654
ps2013,MiroslavOpalka.1952,regular,0.12572222222222224,0.14415000000000003,0.15931944444444443,0.16521388888888888,0.03567765690939355,0.0952140179583297,0.12783751493428913,0.05125628140703518,100.37493484876506
ps2013,AugustinKarelAndrleSylor.1946,regular,0.09249722222222223,0.11726111111111111,0.12705833333333336,0.12970555555555555,0.020409474450678887,0.0771080649745305,0.21118586251006774,0.08265582655826559,94.83017089990149
ps2013,JiriKoubek.1976,regular,0.24082222222222222,0.36069444444444443,0.3891972222222222,0.3982111111111111,0.02263595524428695,0.07323479241458558,0.3323373122834039,0.1569746699964324,117.31633137085298
ps2013,JosefNekl.1953,regular,0.14823055555555556,0.16990277777777776,0.1853861111111111,0.18984166666666666,0.02346985060649958,0.08351938147110385,0.12755660917191203,0.1233140655105973,136.69285808349065
ps2013,JeronymTejc.1977,regular,0.34417777777777775,0.4163666666666667,0.44235,0.4512527777777778,0.019729025983219555,0.05873930899363249,0.17337816561257438,0.06836544437538844,118.85430068143624
ps2013,MarekBenda.1968,regular,0.9487833333333333,1.2110777777777777,1.3122083333333334,1.3455333333333332,0.024767130753604517,0.07706897829147218,0.21657935539510262,0.06394672867561568,117.19020958232176
ps2013,RobertPelikan.1979,regular,0.149175,0.19713333333333333,0.213675,0.219675,0.02731307613519973,0.07741507741507742,0.2432786608048698,0.07193119624706802,97.03728993589014
